,venue,Team,Opposition,Over Number,Ball Number,current_run,run_rate,wickets_left,runs_till_5_over,score
15216,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,9,3,71.0,7.473684210526317,9.0,40.0,176.0
15217,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,9,4,75.0,7.758620689655173,9.0,40.0,176.0
15218,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,9,5,76.0,7.728813559322033,9.0,40.0,176.0
15219,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,9,6,76.0,7.6,9.0,40.0,176.0
15220,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,10,1,76.0,7.475409836065574,8.0,40.0,176.0
15221,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,10,2,80.0,7.741935483870968,8.0,40.0,176.0
15222,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,10,3,80.0,7.619047619047619,7.0,40.0,176.0
15223,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,10,4,80.0,7.5,7.0,40.0,176.0
15224,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,10,5,82.0,7.569230769230769,7.0,40.0,176.0
15225,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,10,6,82.0,7.454545454545455,7.0,40.0,176.0
15226,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,11,1,82.0,7.343283582089552,7.0,40.0,176.0
15227,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,11,2,83.0,7.3235294117647065,7.0,40.0,176.0
15228,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,11,3,84.0,7.304347826086957,7.0,40.0,176.0
15229,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,11,4,86.0,7.371428571428572,7.0,40.0,176.0
15230,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,11,5,86.0,7.267605633802816,7.0,40.0,176.0
15231,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,11,6,86.0,7.166666666666666,7.0,40.0,176.0
15232,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,12,1,86.0,7.068493150684931,7.0,40.0,176.0
15233,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,12,2,86.0,6.972972972972972,7.0,40.0,176.0
15234,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,12,3,87.0,6.959999999999999,7.0,40.0,176.0
15235,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,12,4,87.0,6.868421052631579,7.0,40.0,176.0
15236,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,12,5,88.0,6.857142857142857,7.0,40.0,176.0
15237,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,12,6,88.0,6.769230769230769,7.0,40.0,176.0
15238,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,13,1,89.0,6.759493670886076,7.0,40.0,176.0
15239,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,13,2,90.0,6.75,7.0,40.0,176.0
15240,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,13,3,90.0,6.666666666666667,7.0,40.0,176.0
15241,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,13,4,91.0,6.658536585365854,7.0,40.0,176.0
15242,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,13,5,92.0,6.650602409638554,7.0,40.0,176.0
15243,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,13,6,92.0,6.571428571428572,7.0,40.0,176.0
15244,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,14,1,92.0,6.4941176470588236,7.0,40.0,176.0
15245,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,14,2,92.0,6.41860465116279,7.0,40.0,176.0
15246,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,14,3,92.0,6.344827586206897,7.0,40.0,176.0
15247,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,14,4,93.0,6.340909090909092,7.0,40.0,176.0
15248,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,14,5,99.0,6.674157303370787,7.0,40.0,176.0
15249,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,14,6,99.0,6.6000000000000005,6.0,40.0,176.0
15250,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,15,1,105.0,6.9230769230769225,6.0,40.0,176.0
15251,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,15,2,106.0,6.913043478260869,6.0,40.0,176.0
15252,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,15,3,107.0,6.903225806451614,6.0,40.0,176.0
15253,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,15,4,107.0,6.829787234042554,6.0,40.0,176.0
15254,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,15,5,108.0,6.821052631578947,6.0,40.0,176.0
15255,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,15,6,109.0,6.8125,6.0,40.0,176.0
15256,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,16,1,110.0,6.804123711340206,6.0,40.0,176.0
15257,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,16,2,114.0,6.979591836734693,6.0,40.0,176.0
15258,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,16,3,120.0,7.272727272727273,6.0,40.0,176.0
15259,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,16,4,121.0,7.26,6.0,40.0,176.0
15260,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,16,5,121.0,7.188118811881187,5.0,40.0,176.0
15261,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,16,6,122.0,7.1764705882352935,5.0,40.0,176.0
15262,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,17,1,123.0,7.16504854368932,5.0,40.0,176.0
15263,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,17,2,129.0,7.4423076923076925,5.0,40.0,176.0
15264,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,17,3,133.0,7.6,5.0,40.0,176.0
15265,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,17,4,133.0,7.528301886792454,5.0,40.0,176.0
15266,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,17,5,135.0,7.570093457943925,5.0,40.0,176.0
15267,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,17,6,136.0,7.555555555555555,5.0,40.0,176.0
15268,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,18,1,140.0,7.706422018348624,5.0,40.0,176.0
15269,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,18,2,146.0,7.963636363636365,5.0,40.0,176.0
15270,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,18,3,152.0,8.216216216216216,5.0,40.0,176.0
15271,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,18,4,158.0,8.464285714285715,5.0,40.0,176.0
15272,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,18,5,165.0,8.761061946902656,5.0,40.0,176.0
15273,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,18,6,167.0,8.789473684210526,5.0,40.0,176.0
15275,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,19,1,169.0,8.817391304347826,5.0,40.0,176.0
15276,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,19,2,173.0,8.948275862068966,5.0,40.0,176.0
15277,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,19,3,174.0,8.923076923076923,5.0,40.0,176.0
15278,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,19,4,174.0,8.847457627118644,4.0,40.0,176.0
15279,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,19,5,175.0,8.823529411764707,4.0,40.0,176.0
15280,"Sheikh Zayed Stadium, Abu Dhabi",Karachi Kings,Quetta Gladiators,19,6,176.0,8.799999999999999,3.0,40.0,176.0
15281,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,5,1,41.0,7.935483870967742,8.0,41.0,170.0
15282,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,5,2,42.0,7.875,8.0,41.0,170.0
15283,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,5,3,43.0,7.818181818181818,8.0,41.0,170.0
15284,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,5,4,44.0,7.764705882352942,8.0,41.0,170.0
15285,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,5,5,45.0,7.714285714285715,8.0,41.0,170.0
15286,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,5,6,45.0,7.5,8.0,41.0,170.0
15287,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,6,1,46.0,7.45945945945946,8.0,41.0,170.0
15288,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,6,2,48.0,7.578947368421052,8.0,41.0,170.0
15289,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,6,3,49.0,7.538461538461538,8.0,41.0,170.0
15290,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,6,4,50.0,7.5,8.0,41.0,170.0
15291,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,6,5,56.0,8.195121951219512,8.0,41.0,170.0
15292,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,6,6,57.0,8.142857142857142,8.0,41.0,170.0
15293,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,7,1,58.0,8.093023255813954,8.0,41.0,170.0
15294,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,7,2,64.0,8.727272727272727,8.0,41.0,170.0
15295,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,7,3,65.0,8.666666666666666,8.0,41.0,170.0
15296,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,7,4,69.0,9.0,8.0,41.0,170.0
15297,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,7,5,75.0,9.574468085106382,8.0,41.0,170.0
15298,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,7,6,79.0,9.875,8.0,41.0,170.0
15299,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,8,1,83.0,10.16326530612245,8.0,41.0,170.0
15300,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,8,2,83.0,9.959999999999999,8.0,41.0,170.0
15301,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,8,3,87.0,10.235294117647058,8.0,41.0,170.0
15302,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,8,4,87.0,10.038461538461538,8.0,41.0,170.0
15303,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,8,5,87.0,9.849056603773585,8.0,41.0,170.0
15304,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,8,6,88.0,9.777777777777777,8.0,41.0,170.0
15305,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,9,1,89.0,9.709090909090909,8.0,41.0,170.0
15306,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,9,2,93.0,9.964285714285715,8.0,41.0,170.0
15307,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,9,3,93.0,9.789473684210526,7.0,41.0,170.0
15308,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,9,4,95.0,9.827586206896552,7.0,41.0,170.0
15309,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,9,5,95.0,9.661016949152541,7.0,41.0,170.0
15310,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,9,6,99.0,9.899999999999999,7.0,41.0,170.0
15311,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,10,1,100.0,9.836065573770492,7.0,41.0,170.0
15312,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,10,2,104.0,10.064516129032258,7.0,41.0,170.0
15313,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,10,3,105.0,10.0,7.0,41.0,170.0
15314,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,10,4,105.0,9.84375,7.0,41.0,170.0
15315,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,10,5,109.0,10.061538461538461,7.0,41.0,170.0
15316,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,10,6,112.0,10.181818181818182,7.0,41.0,170.0
15318,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,11,1,120.0,10.746268656716419,7.0,41.0,170.0
15319,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,11,2,124.0,10.941176470588236,7.0,41.0,170.0
15320,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,11,3,125.0,10.869565217391305,7.0,41.0,170.0
15321,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,11,4,127.0,10.885714285714286,7.0,41.0,170.0
15322,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,11,5,128.0,10.816901408450704,7.0,41.0,170.0
15323,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,11,6,130.0,10.833333333333334,7.0,41.0,170.0
15324,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,12,1,130.0,10.684931506849315,7.0,41.0,170.0
15325,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,12,2,134.0,10.864864864864865,7.0,41.0,170.0
15326,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,12,3,134.0,10.719999999999999,6.0,41.0,170.0
15327,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,12,4,135.0,10.657894736842106,6.0,41.0,170.0
15328,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,12,5,139.0,10.831168831168831,6.0,41.0,170.0
15329,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,12,6,139.0,10.692307692307693,5.0,41.0,170.0
15330,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,13,1,140.0,10.632911392405063,5.0,41.0,170.0
15331,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,13,2,142.0,10.649999999999999,5.0,41.0,170.0
15332,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,13,3,143.0,10.592592592592593,5.0,41.0,170.0
15333,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,13,4,143.0,10.463414634146341,4.0,41.0,170.0
15334,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,13,5,149.0,10.771084337349397,4.0,41.0,170.0
15335,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,13,6,150.0,10.714285714285715,4.0,41.0,170.0
15338,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,14,1,159.0,11.223529411764705,4.0,41.0,170.0
15339,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,14,2,160.0,11.162790697674419,4.0,41.0,170.0
15340,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,14,3,166.0,11.448275862068964,4.0,41.0,170.0
15341,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,14,4,167.0,11.386363636363637,4.0,41.0,170.0
15342,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,14,5,168.0,11.325842696629213,4.0,41.0,170.0
15343,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,14,6,170.0,11.333333333333332,4.0,41.0,170.0
15344,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,5,1,32.0,6.193548387096774,9.0,32.0,153.0
15345,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,5,2,32.0,6.0,9.0,32.0,153.0
15346,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,5,3,32.0,5.818181818181818,9.0,32.0,153.0
15347,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,5,4,32.0,5.647058823529411,9.0,32.0,153.0
15348,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,5,5,32.0,5.485714285714286,9.0,32.0,153.0
15349,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,5,6,32.0,5.333333333333333,9.0,32.0,153.0
15350,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,6,1,33.0,5.351351351351351,9.0,32.0,153.0
15351,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,6,2,33.0,5.210526315789474,9.0,32.0,153.0
15352,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,6,3,33.0,5.076923076923077,9.0,32.0,153.0
15353,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,6,4,33.0,4.949999999999999,9.0,32.0,153.0
15354,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,6,5,34.0,4.975609756097561,9.0,32.0,153.0
15355,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,6,6,34.0,4.857142857142858,9.0,32.0,153.0
15356,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,7,1,34.0,4.7441860465116275,9.0,32.0,153.0
15357,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,7,2,38.0,5.181818181818182,9.0,32.0,153.0
15358,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,7,3,38.0,5.066666666666666,9.0,32.0,153.0
15359,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,7,4,39.0,5.086956521739131,9.0,32.0,153.0
15360,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,7,5,40.0,5.1063829787234045,9.0,32.0,153.0
15361,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,7,6,41.0,5.125,9.0,32.0,153.0
15362,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,8,1,42.0,5.142857142857142,9.0,32.0,153.0
15363,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,8,2,42.0,5.04,9.0,32.0,153.0
15364,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,8,3,43.0,5.0588235294117645,9.0,32.0,153.0
15365,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,8,4,43.0,4.961538461538462,9.0,32.0,153.0
15366,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,8,5,43.0,4.867924528301887,9.0,32.0,153.0
15367,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,8,6,44.0,4.888888888888888,9.0,32.0,153.0
15368,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,9,1,45.0,4.909090909090909,9.0,32.0,153.0
15369,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,9,2,45.0,4.821428571428571,9.0,32.0,153.0
15370,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,9,3,46.0,4.842105263157895,9.0,32.0,153.0
15371,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,9,4,47.0,4.862068965517241,9.0,32.0,153.0
15372,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,9,5,48.0,4.88135593220339,9.0,32.0,153.0
15373,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,9,6,49.0,4.9,9.0,32.0,153.0
15374,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,10,1,50.0,4.918032786885246,9.0,32.0,153.0
15375,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,10,2,52.0,5.032258064516129,9.0,32.0,153.0
15376,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,10,3,53.0,5.0476190476190474,9.0,32.0,153.0
15377,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,10,4,53.0,4.96875,9.0,32.0,153.0
15378,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,10,5,59.0,5.446153846153846,9.0,32.0,153.0
15379,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,10,6,60.0,5.454545454545454,9.0,32.0,153.0
15380,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,11,1,61.0,5.462686567164178,9.0,32.0,153.0
15381,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,11,2,62.0,5.470588235294118,9.0,32.0,153.0
15382,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,11,3,63.0,5.478260869565217,9.0,32.0,153.0
15383,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,11,4,63.0,5.4,9.0,32.0,153.0
15384,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,11,5,67.0,5.661971830985915,9.0,32.0,153.0
15385,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,11,6,71.0,5.916666666666667,9.0,32.0,153.0
15386,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,12,1,72.0,5.917808219178082,9.0,32.0,153.0
15387,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,12,2,73.0,5.918918918918919,9.0,32.0,153.0
15388,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,12,3,77.0,6.16,9.0,32.0,153.0
15389,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,12,4,79.0,6.2368421052631575,9.0,32.0,153.0
15390,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,12,5,81.0,6.311688311688312,9.0,32.0,153.0
15391,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,12,6,81.0,6.230769230769232,9.0,32.0,153.0
15392,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,13,1,82.0,6.227848101265822,9.0,32.0,153.0
15393,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,13,2,83.0,6.2250000000000005,9.0,32.0,153.0
15394,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,13,3,89.0,6.592592592592593,9.0,32.0,153.0
15395,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,13,4,90.0,6.585365853658537,9.0,32.0,153.0
15396,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,13,5,91.0,6.578313253012048,9.0,32.0,153.0
15397,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,13,6,91.0,6.5,9.0,32.0,153.0
15398,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,14,1,97.0,6.847058823529411,9.0,32.0,153.0
15399,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,14,2,98.0,6.837209302325581,9.0,32.0,153.0
15400,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,14,3,99.0,6.827586206896552,9.0,32.0,153.0
15401,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,14,4,100.0,6.818181818181818,9.0,32.0,153.0
15402,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,14,5,102.0,6.876404494382022,9.0,32.0,153.0
15403,Sharjah Cricket Stadium,Karachi Kings,Islamabad United,14,6,106.0,7.066666666666666,9.0,32.0,153.0
